date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2021-04-02,2021,BAL,BOS,3.0,0.0,0,1,3.0
2021-04-03,2021,BAL,BOS,4.0,2.0,0,1,2.0
2021-04-04,2021,BAL,BOS,11.0,3.0,0,1,8.0
2021-04-05,2021,BAL,NYY,0.0,7.0,0,0,-7.0
2021-04-06,2021,BAL,NYY,2.0,7.0,0,0,-5.0
2021-04-07,2021,BAL,NYY,4.0,3.0,0,1,1.0
2021-04-08,2021,BAL,BOS,3.0,7.0,1,0,-4.0
2021-04-10,2021,BAL,BOS,4.0,6.0,1,0,-2.0
2021-04-11,2021,BAL,BOS,9.0,14.0,1,0,-5.0
2021-04-16,2021,BAL,TEX,5.0,2.0,0,1,3.0
2021-04-17,2021,BAL,TEX,6.0,1.0,0,1,5.0
2021-04-18,2021,BAL,TEX,0.0,1.0,0,0,-1.0
2021-04-20,2021,BAL,MIA,7.0,5.0,0,1,2.0
2021-04-21,2021,BAL,MIA,0.0,3.0,0,0,-3.0
2021-04-23,2021,BAL,OAK,1.0,3.0,1,0,-2.0
2021-04-24,2021,BAL,OAK,2.0,7.0,1,0,-5.0
2021-04-25,2021,BAL,OAK,8.0,1.0,1,1,7.0
2021-04-26,2021,BAL,NYY,4.0,2.0,1,1,2.0
2021-04-27,2021,BAL,NYY,1.0,5.0,1,0,-4.0
2021-04-28,2021,BAL,NYY,0.0,7.0,1,0,-7.0
2021-04-29,2021,BAL,NYY,4.0,3.0,1,1,1.0
2021-04-30,2021,BAL,OAK,3.0,2.0,0,1,1.0
2021-05-01,2021,BAL,OAK,8.0,4.0,0,1,4.0
2021-05-02,2021,BAL,OAK,5.0,7.0,0,0,-2.0
2021-05-03,2021,BAL,SEA,5.0,3.0,0,1,2.0
2021-05-04,2021,BAL,SEA,2.0,5.0,0,0,-3.0
2021-05-05,2021,BAL,SEA,6.0,0.0,0,1,6.0
2021-05-07,2021,BAL,BOS,2.0,6.0,1,0,-4.0
2021-05-08,2021,BAL,BOS,6.0,11.0,1,0,-5.0
2021-05-09,2021,BAL,BOS,3.0,4.0,1,0,-1.0
2021-05-10,2021,BAL,BOS,4.0,1.0,1,1,3.0
2021-05-11,2021,BAL,NYM,2.0,3.0,0,0,-1.0
2021-05-12,2021,BAL,NYM,1.0,7.0,0,0,-6.0
2021-05-14,2021,BAL,NYY,4.0,5.0,1,0,-1.0
2021-05-15,2021,BAL,NYY,2.0,8.0,1,0,-6.0
2021-05-16,2021,BAL,NYY,10.0,6.0,1,1,4.0
2021-05-18,2021,BAL,TBR,6.0,13.0,1,0,-7.0
2021-05-19,2021,BAL,TBR,7.0,9.0,1,0,-2.0
2021-05-20,2021,BAL,TBR,1.0,10.0,1,0,-9.0
2021-05-21,2021,BAL,WSN,2.0,4.0,0,0,-2.0
2021-05-22,2021,BAL,WSN,9.0,12.0,0,0,-3.0
2021-05-23,2021,BAL,WSN,5.0,6.0,0,0,-1.0
2021-05-24,2021,BAL,MIN,3.0,8.0,0,0,-5.0
2021-05-25,2021,BAL,MIN,4.0,7.0,0,0,-3.0
2021-05-26,2021,BAL,MIN,2.0,3.0,0,0,-1.0
