date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2022-04-07,2022,MIL,CHC,4.0,5.0,0,0,Givens,Ashby,-1.0
2022-04-09,2022,MIL,CHC,0.0,9.0,0,0,Steele,Woodruff,-9.0
2022-04-10,2022,MIL,CHC,5.0,4.0,0,1,Cousins,Norris,1.0
2022-04-11,2022,MIL,BAL,0.0,2.0,0,0,Baumann,Houser,-2.0
2022-04-12,2022,MIL,BAL,5.0,4.0,0,1,Milner,Bautista,1.0
2022-04-13,2022,MIL,BAL,4.0,2.0,0,1,Boxberger,López,2.0
2022-04-14,2022,MIL,STL,5.0,1.0,1,1,Woodruff,Wainwright,4.0
2022-04-15,2022,MIL,STL,1.0,10.0,1,0,Mikolas,Peralta,-9.0
2022-04-16,2022,MIL,STL,1.0,2.0,1,0,Matz,Houser,-1.0
2022-04-17,2022,MIL,STL,6.0,5.0,1,1,Cousins,Hudson,1.0
2022-04-18,2022,MIL,PIT,6.0,1.0,1,1,Lauer,Thompson,5.0
2022-04-19,2022,MIL,PIT,5.0,2.0,1,1,Burnes,Brubaker,3.0
2022-04-20,2022,MIL,PIT,4.0,2.0,1,1,Woodruff,Keller,2.0
2022-04-22,2022,MIL,PHI,2.0,4.0,0,0,Nelson,Ashby,-2.0
2022-04-23,2022,MIL,PHI,5.0,3.0,0,1,Houser,Wheeler,2.0
2022-04-24,2022,MIL,PHI,1.0,0.0,0,1,Williams,Knebel,1.0
2022-04-25,2022,MIL,SFG,2.0,4.0,1,0,McGee,Cousins,-2.0
2022-04-26,2022,MIL,PIT,12.0,8.0,0,1,Suter,Fletcher,4.0
2022-04-27,2022,MIL,PIT,3.0,1.0,0,1,Gott,Crowe,2.0
2022-04-28,2022,MIL,PIT,3.0,2.0,0,1,Milner,Stratton,1.0
2022-04-29,2022,MIL,CHC,11.0,1.0,1,1,Houser,Hendricks,10.0
2022-04-30,2022,MIL,CHC,9.0,1.0,1,1,Lauer,Steele,8.0
2022-05-01,2022,MIL,CHC,0.0,2.0,1,0,Stroman,Burnes,-2.0
2022-05-03,2022,MIL,CIN,6.0,3.0,1,1,Woodruff,Mahle,3.0
2022-05-04,2022,MIL,CIN,18.0,4.0,1,1,Peralta,Gutierrez,14.0
2022-05-05,2022,MIL,CIN,10.0,5.0,1,1,Houser,Greene,5.0
2022-05-06,2022,MIL,ATL,6.0,3.0,0,1,Lauer,McHugh,3.0
2022-05-07,2022,MIL,ATL,2.0,3.0,0,0,Fried,Burnes,-1.0
2022-05-08,2022,MIL,ATL,2.0,9.0,0,0,Morton,Ashby,-7.0
2022-05-09,2022,MIL,CIN,5.0,10.0,0,0,Cessa,Woodruff,-5.0
2022-05-10,2022,MIL,CIN,5.0,4.0,0,1,Peralta,Greene,1.0
2022-05-11,2022,MIL,CIN,11.0,14.0,0,0,Díaz,Houser,-3.0
2022-05-13,2022,MIL,MIA,2.0,1.0,0,1,Williams,Scott,1.0
2022-05-14,2022,MIL,MIA,3.0,9.0,0,0,Rogers,Lauer,-6.0
2022-05-15,2022,MIL,MIA,7.0,3.0,0,1,Woodruff,Hernández,4.0
2022-05-16,2022,MIL,ATL,1.0,0.0,1,1,Peralta,Anderson,1.0
2022-05-17,2022,MIL,ATL,0.0,3.0,1,0,Davidson,Houser,-3.0
2022-05-18,2022,MIL,ATL,7.0,6.0,1,1,Kelley,Chavez,1.0
2022-05-20,2022,MIL,WSN,7.0,0.0,1,1,Lauer,Fedde,7.0
2022-05-21,2022,MIL,WSN,5.0,1.0,1,1,Woodruff,Corbin,4.0
2022-05-22,2022,MIL,WSN,2.0,8.0,1,0,Sanchez,Peralta,-6.0
2022-05-23,2022,MIL,SDP,2.0,3.0,0,0,Garcia,Sánchez,-1.0
2022-05-24,2022,MIL,SDP,4.0,1.0,0,1,Burnes,Snell,3.0
2022-05-25,2022,MIL,SDP,2.0,1.0,0,1,Perdomo,Darvish,1.0
2022-05-26,2022,MIL,STL,4.0,3.0,0,1,Lauer,Wainwright,1.0
2022-05-27,2022,MIL,STL,2.0,4.0,0,0,VerHagen,Woodruff,-2.0
2022-05-28,2022,MIL,STL,3.0,8.0,0,0,Liberatore,Houser,-5.0
