date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2020-07-24,2020,PIT,STL,4.0,5.0,0,0,-1.0
2020-07-25,2020,PIT,STL,1.0,9.0,0,0,-8.0
2020-07-26,2020,PIT,STL,5.0,1.0,0,1,4.0
2020-07-27,2020,PIT,MIL,5.0,6.0,1,0,-1.0
2020-07-28,2020,PIT,MIL,8.0,6.0,1,1,2.0
2020-07-29,2020,PIT,MIL,0.0,3.0,1,0,-3.0
2020-07-31,2020,PIT,CHC,3.0,6.0,0,0,-3.0
2020-08-01,2020,PIT,CHC,3.0,4.0,0,0,-1.0
2020-08-02,2020,PIT,CHC,1.0,2.0,0,0,-1.0
2020-08-03,2020,PIT,MIN,4.0,5.0,0,0,-1.0
2020-08-04,2020,PIT,MIN,3.0,7.0,0,0,-4.0
2020-08-05,2020,PIT,MIN,2.0,5.0,1,0,-3.0
2020-08-06,2020,PIT,MIN,6.0,5.0,1,1,1.0
2020-08-07,2020,PIT,DET,13.0,17.0,1,0,-4.0
2020-08-08,2020,PIT,DET,5.0,11.0,1,0,-6.0
2020-08-09,2020,PIT,DET,1.0,2.0,1,0,-1.0
2020-08-13,2020,PIT,CIN,9.0,6.0,0,1,3.0
2020-08-14,2020,PIT,CIN,1.0,8.0,0,0,-7.0
2020-08-18,2020,PIT,CLE,3.0,6.0,1,0,-3.0
2020-08-19,2020,PIT,CLE,1.0,6.0,1,0,-5.0
2020-08-20,2020,PIT,CLE,0.0,2.0,1,0,-2.0
2020-08-21,2020,PIT,MIL,7.0,2.0,1,1,5.0
2020-08-22,2020,PIT,MIL,12.0,5.0,1,1,7.0
2020-08-23,2020,PIT,MIL,5.0,4.0,1,1,1.0
2020-08-25,2020,PIT,CHW,0.0,4.0,0,0,-4.0
2020-08-26,2020,PIT,CHW,3.0,10.0,0,0,-7.0
2020-08-28,2020,PIT,MIL,1.0,9.0,0,0,-8.0
2020-08-29,2020,PIT,MIL,6.0,7.0,0,0,-1.0
2020-08-30,2020,PIT,MIL,5.0,1.0,0,1,4.0
2020-08-31,2020,PIT,MIL,5.0,6.0,0,0,-1.0
2020-09-01,2020,PIT,CHC,7.0,8.0,1,0,-1.0
2020-09-02,2020,PIT,CHC,2.0,8.0,1,0,-6.0
2020-09-03,2020,PIT,CHC,6.0,2.0,1,1,4.0
2020-09-05,2020,PIT,CIN,2.0,6.0,1,0,-4.0
2020-09-06,2020,PIT,CIN,3.0,2.0,1,1,1.0
2020-09-08,2020,PIT,CHW,5.0,4.0,1,1,1.0
2020-09-09,2020,PIT,CHW,1.0,8.0,1,0,-7.0
2020-09-11,2020,PIT,KCR,3.0,4.0,0,0,-1.0
2020-09-12,2020,PIT,KCR,4.0,7.0,0,0,-3.0
2020-09-13,2020,PIT,KCR,0.0,11.0,0,0,-11.0
2020-09-15,2020,PIT,CIN,1.0,4.0,0,0,-3.0
2020-09-16,2020,PIT,CIN,0.0,1.0,0,0,-1.0
2020-09-17,2020,PIT,STL,5.0,1.0,1,1,4.0
2020-09-19,2020,PIT,STL,4.0,5.0,1,0,-1.0
2020-09-20,2020,PIT,STL,1.0,2.0,1,0,-1.0
2020-09-21,2020,PIT,CHC,0.0,5.0,1,0,-5.0
2020-09-22,2020,PIT,CHC,3.0,2.0,1,1,1.0
2020-09-23,2020,PIT,CHC,2.0,1.0,1,1,1.0
2020-09-24,2020,PIT,CHC,7.0,0.0,1,1,7.0
2020-09-25,2020,PIT,CLE,3.0,4.0,0,0,-1.0
2020-09-26,2020,PIT,CLE,8.0,0.0,0,1,8.0
